id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,total_spend,total_purchases
6768,1962,Graduation,Divorced,0.0,1,2,,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,CA,63,36,4
2375,1972,Graduation,Together,0.0,1,2,,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,SP,53,22,3
6856,1979,Graduation,Together,0.0,1,0,,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,0,GER,46,65,6
4066,1978,2n Cycle,Divorced,0.0,1,0,,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,SP,47,46,5
4333,1954,Graduation,Together,0.0,1,1,,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,0,IND,71,54,6
2948,1954,Master,Divorced,0.0,0,1,,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,CA,71,185,9
4927,1971,Graduation,Together,0.0,2,0,,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,SA,54,68,6
7426,1971,2n Cycle,Married,0.0,1,1,,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,SP,54,198,9
8360,1971,2n Cycle,Married,0.0,1,1,,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,SP,54,198,9
4058,1955,PhD,Single,0.0,0,0,,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,SP,70,811,21
10755,1976,2n Cycle,Married,0.0,1,0,,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,AUS,49,81,6
8414,1962,PhD,Single,0.0,0,1,,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,SP,63,86,6
6810,1983,Graduation,Divorced,0.0,0,0,,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1,0,SA,42,1187,11
3839,1958,Basic,Single,0.0,1,1,,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,SP,67,88,7
3483,1958,Graduation,Married,0.0,0,0,,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,0,CA,67,1526,22
238,1967,2n Cycle,Together,0.0,1,1,,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,SP,58,1082,24
591,1957,Graduation,Widow,0.0,0,1,,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,IND,68,677,18
5063,1977,Graduation,Single,0.0,1,0,,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,SP,48,191,9
4303,1957,PhD,Together,0.0,0,1,,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,CA,68,137,1
2258,1986,Graduation,Married,0.0,1,0,,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,SP,39,42,4
7301,1982,2n Cycle,Single,0.0,1,0,,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,1,0,SP,43,79,6
11121,1981,Graduation,Married,0.0,1,0,,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,IND,44,70,7
5287,1973,Graduation,Married,0.0,1,0,,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,SP,52,79,7
6457,1976,Graduation,Divorced,0.0,0,1,,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,SA,49,902,22
3559,1988,2n Cycle,Married,0.0,1,0,,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,IND,37,57,6
5577,1983,Graduation,Together,0.0,1,0,,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,SP,42,23,3
641,1967,Graduation,Single,0.0,0,1,,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,IND,58,119,6
954,1960,Basic,Widow,0.0,0,0,,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,AUS,65,102,6
1834,1978,Master,Single,0.0,1,0,,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,SA,47,67,5
8789,1989,2n Cycle,Married,0.0,1,0,,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,SP,36,274,11
10584,1976,Graduation,Married,0.0,0,1,,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,SP,49,945,23
2337,1971,Graduation,Divorced,0.0,1,0,,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,SP,54,39,6
6071,1989,Graduation,Single,0.0,0,0,,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,SP,36,1157,21
295,1989,Graduation,Single,0.0,0,0,,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,SP,36,1157,21
10203,1990,Graduation,Single,0.0,1,0,,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,SP,35,42,4
3968,1970,2n Cycle,Divorced,0.0,0,0,,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,1,0,CA,55,1199,26
4037,1976,Graduation,Divorced,0.0,1,0,,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,SA,49,20,3
6932,1941,PhD,Married,0.0,0,0,,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,SP,84,2119,22
10159,1970,Graduation,Divorced,0.0,0,1,,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,AUS,55,1185,25
1177,1966,Master,Together,0.0,1,1,,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,SP,59,129,7
9426,1964,Master,Single,0.0,0,1,,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,SP,61,900,11
10637,1964,Graduation,Married,0.0,1,2,,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,1,SP,61,99,6
10826,1959,Graduation,Married,0.0,0,0,,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,SP,66,60,4
4086,1959,Graduation,Married,0.0,0,0,,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,GER,66,60,4
10304,1959,Graduation,Married,0.0,0,0,,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,SP,66,60,4
7998,1958,Graduation,Together,0.0,1,1,,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,IND,67,112,6
10992,1967,Graduation,Together,0.0,1,1,,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,SA,58,1148,21
6383,1971,PhD,Together,0.0,1,0,,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,SA,54,46,6
10536,1971,PhD,Together,0.0,1,0,,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,SP,54,46,6
6036,1959,Master,Together,0.0,0,0,,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,SP,66,1924,18
11092,1961,Graduation,Married,0.0,1,1,,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,SA,64,41,5
538,1989,Graduation,Single,0.0,1,0,,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,SA,36,125,6
10022,1973,PhD,Single,0.0,1,1,,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,SP,52,16,3
10157,1965,Graduation,Single,0.0,0,1,,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,CA,60,274,11
3503,1950,Graduation,Divorced,0.0,0,0,,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,SA,75,974,14
146,1960,PhD,Single,0.0,0,0,,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,SP,65,1323,20
5538,1975,Graduation,Divorced,0.0,0,0,,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,SP,50,1862,17
3910,1975,Graduation,Divorced,0.0,0,0,,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,SP,50,1862,17
4227,1968,Master,Together,0.0,1,1,,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,SP,57,55,6
6634,1979,Master,Divorced,0.0,1,0,,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,SA,46,54,5
8916,1975,Graduation,Divorced,0.0,2,0,,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,SA,50,16,3
6460,1982,Graduation,Married,0.0,1,0,,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,IND,43,57,5
5883,1972,Graduation,Married,0.0,1,0,,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,SP,53,664,18
10091,1956,Graduation,Single,0.0,0,1,,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,SP,69,1067,15
697,1969,Graduation,Together,0.0,0,0,,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,SP,56,2047,20
2607,1953,Graduation,Single,0.0,0,1,,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,SP,72,630,18
8427,1956,Master,Single,0.0,0,0,,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,SP,69,1540,22
217,1956,Master,Single,0.0,0,0,,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,CA,69,1540,22
6202,1960,Graduation,Together,0.0,0,1,,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,SP,65,1005,22
3856,1960,Graduation,Together,0.0,0,1,,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,SP,65,1005,22
10648,1982,2n Cycle,Together,0.0,0,0,,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,SP,43,1289,18
5120,1982,2n Cycle,Together,0.0,0,0,,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,SA,43,1289,18
6749,1966,Graduation,Single,0.0,1,1,,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,SP,59,1722,14
1584,1977,Graduation,Married,0.0,1,0,,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,SA,48,482,14
9559,1961,PhD,Married,0.0,0,1,,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,CA,64,1034,25
771,1967,Graduation,Together,0.0,0,1,,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,GER,58,194,9
5237,1950,PhD,Single,0.0,1,2,,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,AUS,75,63,6
2461,1955,Master,Single,0.0,1,1,,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,CA,70,43,4
5474,1970,Graduation,Single,0.0,1,0,,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,US,55,223,9
2895,1963,Graduation,Single,0.0,0,1,,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,IND,62,195,9
7972,1955,Graduation,Single,0.0,0,0,,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,SP,70,1151,16
10067,1976,2n Cycle,Together,0.0,1,1,,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,GER,49,13,3
500,1977,Graduation,Together,0.0,0,0,,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,1,0,SP,48,1941,23
922,1979,2n Cycle,Married,0.0,1,1,,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,GER,46,48,4
2861,1983,Graduation,Single,0.0,1,0,,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,SP,42,23,3
375,1954,Graduation,Divorced,0.0,0,0,,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,SP,71,1156,15
10936,1965,Graduation,Married,0.0,0,0,,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,AUS,60,1947,15
10314,1948,PhD,Married,0.0,0,0,,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,1,0,IND,77,1318,24
4240,1978,Graduation,Married,0.0,1,0,,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,SP,47,58,5
2674,1958,Master,Single,0.0,0,1,,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,0,US,67,1143,15
2563,1961,Basic,Married,0.0,0,0,,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,IND,64,43,5
8312,1961,Basic,Married,0.0,0,0,,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,SP,64,43,5
6999,1980,Master,Married,0.0,0,0,,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,IND,45,834,22
7574,1979,PhD,Together,0.0,1,0,,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,SA,46,41,5
5223,1966,Master,Together,0.0,0,1,,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,SA,59,66,6
2952,1977,Master,Single,0.0,1,0,,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,SP,48,76,6
7683,1968,Master,Married,0.0,0,1,,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,SP,57,787,20
9481,1976,Graduation,Married,0.0,1,0,,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,CA,49,68,7
9907,1969,Master,Together,0.0,0,1,,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,GER,56,1013,24
5454,1979,Master,Married,0.0,1,0,,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,US,46,50,5
3798,1968,Graduation,Married,0.0,1,1,,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,SP,57,81,6
7281,1959,PhD,Single,0.0,0,0,,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0,AUS,66,186,8
4259,1986,Master,Single,0.0,2,0,,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,IND,39,10,3
2549,1983,PhD,Together,0.0,1,0,,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,SP,42,27,4
6437,1985,2n Cycle,Single,0.0,1,0,,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,SP,40,76,5
2488,1956,2n Cycle,Divorced,0.0,1,1,,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,SP,69,64,6
3945,1947,PhD,Widow,0.0,0,1,,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,1,0,SP,78,930,23
702,1975,2n Cycle,Widow,0.0,0,1,,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,SP,50,521,15
9010,1972,Master,Married,0.0,0,0,,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,0,SP,53,2346,22
9710,1969,PhD,Divorced,0.0,0,1,,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,SP,56,792,21
1509,1958,PhD,Together,0.0,0,0,,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,1,0,SP,67,523,22
9120,1962,Graduation,Single,0.0,0,1,,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,SP,63,1065,15
5252,1969,Graduation,Divorced,0.0,1,0,,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,SP,56,67,5
5959,1968,Graduation,Single,0.0,1,1,,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,IND,57,199,9
7441,1973,Graduation,Divorced,0.0,1,0,,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,US,52,1615,24
4271,1989,2n Cycle,Together,0.0,1,0,,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,IND,36,341,11
4095,1971,Graduation,Married,0.0,1,0,,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,US,54,467,13
8852,1976,Graduation,Married,0.0,0,1,,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,SP,49,1080,23
7698,1976,PhD,Married,0.0,0,1,,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,IND,49,191,9
4174,1956,Master,Together,0.0,0,1,,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,SP,69,130,7
3182,1973,PhD,Single,0.0,1,1,,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,0,IND,52,263,9
193,1996,Basic,Married,0.0,0,0,,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,SP,29,16,3
5229,1969,PhD,Together,0.0,0,1,,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,GER,56,42,4
5555,1975,Graduation,Divorced,0.0,0,0,,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,SP,50,6,0
7732,1978,Graduation,Married,0.0,1,0,,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,SP,47,745,19
310,1970,Master,Married,0.0,0,1,,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,CA,55,573,17
6261,1979,Graduation,Married,0.0,0,1,,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,0,IND,46,470,15
6274,1948,Master,Married,0.0,0,0,,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,SA,77,1615,24
1655,1979,Graduation,Together,0.0,1,0,,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,AUS,46,48,4
2740,1958,PhD,Widow,0.0,1,1,,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,SP,67,90,7
4328,1986,2n Cycle,Married,0.0,1,0,,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,SP,39,55,6
17,1971,PhD,Married,0.0,0,1,,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,SP,54,1028,24
9153,1964,PhD,Married,0.0,0,1,,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,SP,61,1048,25
520,1974,Graduation,Married,0.0,1,0,,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,SP,51,30,3
8372,1974,Graduation,Married,0.0,1,0,,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,SA,51,30,3
73,1953,PhD,Single,0.0,1,2,,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,IND,72,18,3
2002,1958,Graduation,Divorced,0.0,0,0,,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,SP,67,1870,16
6059,1953,PhD,Together,0.0,1,2,,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,0,SP,72,1314,18
11166,1961,Graduation,Married,0.0,0,1,,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,SP,64,315,12
6257,1976,Master,Single,0.0,0,1,,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,SA,49,507,16
9224,1972,PhD,Single,0.0,0,1,,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,SA,53,1139,23
8732,1969,Master,Widow,0.0,0,1,,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,0,SP,56,1461,21
955,1962,Master,Together,0.0,1,1,,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,0,SA,63,240,10
4910,1967,Graduation,Divorced,0.0,0,0,,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,US,58,2074,29
564,1981,PhD,Together,0.0,1,0,,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,1,0,SP,44,906,23
8931,1986,Graduation,Together,0.0,1,0,,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,SA,39,1761,25
1998,1976,Graduation,Single,0.0,1,0,,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,IND,49,84,6
1250,1976,Graduation,Single,0.0,1,0,,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,SP,49,84,6
8397,1951,Graduation,Married,0.0,1,1,,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,SP,74,34,4
9672,1970,2n Cycle,Married,0.0,1,1,,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,CA,55,65,5
2125,1959,Graduation,Divorced,0.0,0,0,,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0,US,66,1102,15
5975,1967,PhD,Single,0.0,1,0,,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,CA,58,57,5
983,1984,Graduation,Married,0.0,1,0,,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,US,41,414,11
9938,1954,Graduation,Married,0.0,0,0,,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,IND,71,1600,16
4385,1981,PhD,Single,0.0,1,0,,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,SP,44,47,6
1612,1981,PhD,Single,0.0,1,0,,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,AUS,44,47,6
803,1968,Graduation,Together,0.0,1,1,,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,SP,57,21,3
10675,1956,PhD,Married,0.0,0,1,,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,0,SP,69,1161,17
7004,1984,Graduation,Single,0.0,1,0,,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,0,IND,41,84,6
4432,1976,Graduation,Divorced,0.0,1,0,,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,SP,49,51,5
5079,1971,Graduation,Married,0.0,1,1,,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,AUS,54,97,6
4475,1949,PhD,Married,0.0,0,0,,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,SP,76,2440,24
10868,1951,Graduation,Widow,0.0,0,0,,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,SP,74,1272,17
6742,1979,Graduation,Married,0.0,1,0,,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,SP,46,11,3
5692,1989,Basic,Married,0.0,1,0,,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,SA,36,32,4
339,1972,PhD,Married,0.0,0,1,,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,1,0,SP,53,496,16
10398,1981,2n Cycle,Single,0.0,1,0,,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,SP,44,31,3
8017,1981,2n Cycle,Married,0.0,1,1,,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,SA,44,55,5
3722,1972,Graduation,Single,0.0,1,1,,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,SP,53,48,5
7326,1971,Master,Married,0.0,0,1,,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,CA,54,63,5
2416,1969,PhD,Single,0.0,0,0,,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,0,SP,56,1288,19
1878,1985,2n Cycle,Married,0.0,0,0,,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,SP,40,37,5
5278,1964,Graduation,Married,0.0,0,0,,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,GER,61,902,20
5734,1974,PhD,Married,0.0,1,1,,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,SP,51,91,6
4370,1966,Graduation,Together,0.0,2,1,,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,IND,59,88,6
8405,1979,Graduation,Divorced,0.0,1,1,,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,SA,46,305,11
7617,1974,Graduation,Single,0.0,1,1,,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,SP,51,163,8
10339,1954,Master,Together,0.0,0,1,,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,AUS,71,207,9
6376,1979,Graduation,Single,0.0,1,0,,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,AUS,46,545,15
2150,1958,PhD,Widow,0.0,0,1,,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,CA,67,1482,21
7386,1976,Graduation,Divorced,0.0,1,0,,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA,49,43,4
3006,1976,Graduation,Divorced,0.0,1,0,,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA,49,43,4
11088,1971,PhD,Together,0.0,0,1,,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,SP,54,1816,17
5185,1955,Graduation,Married,0.0,0,0,,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,SA,70,892,12
3523,1962,Graduation,Together,0.0,0,1,,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,SP,63,1073,17
55,1963,Graduation,Together,0.0,0,1,,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,SP,62,597,18
3807,1955,Graduation,Together,0.0,0,1,,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,SP,70,766,20
2453,1960,Graduation,Together,0.0,0,1,,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,SP,65,819,20
7787,1960,Graduation,Together,0.0,0,1,,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,CA,65,819,20
2230,1970,PhD,Married,0.0,1,0,,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,GER,55,43,7
8146,1976,Master,Together,0.0,1,1,,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,SA,49,54,4
988,1965,Graduation,Married,0.0,0,0,,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,SP,60,1193,17
4832,1979,Graduation,Married,0.0,1,0,,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,SP,46,101,6
3152,1957,Graduation,Together,0.0,1,1,,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,IND,68,89,6
11188,1957,Graduation,Together,0.0,1,1,,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,SP,68,89,6
361,1969,Master,Married,0.0,1,1,,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,AUS,56,20,3
